Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6;Auto_Label
888868;OK;0.625968;-89.518257;90.282127;4.939859;90.48333;-143.840714;2.41661;6.49452;-2.508157;1.63555;0.543588;-1.623625;OK
888892;OK;0.607885;-89.519691;90.327042;4.920442;90.485374;-143.839294;11.231421;8.726115;7.119857;13.329975;2.236362;-2.369875;OK
888916;OK;0.50179;-89.554657;90.591484;4.457918;90.550598;-143.733337;20.471569;11.668205;18.690651;32.932751;6.711475;-7.736675;OK
888940;OK;0.227637;-89.665314;91.347679;2.796355;90.797577;-143.162109;32.730099;15.21301;32.741001;55.243961;11.820787;-10.023112;OK
888964;OK;-0.294291;-89.884438;92.795853;-0.512106;91.298866;-141.971252;37.787434;16.449924;41.968479;77.280983;12.171263;-11.85655;OK
888988;OK;-1.085076;-90.218071;95.002319;-5.585282;92.065849;-140.189392;42.309761;20.379065;45.597893;79.395767;13.511175;-14.526838;OK
889012;OK;-2.115703;-90.656853;97.886917;-12.258807;93.074921;-137.790192;38.36441;20.29991;39.915356;76.329704;13.759125;-14.538762;OK
889036;OK;-3.296074;-91.15519;101.169052;-19.861465;94.224106;-135.067505;27.65369;18.8055;31.84318;62.894814;12.943737;-14.359949;OK
889060;OK;-4.532443;-91.669006;104.595879;-27.723164;95.413116;-132.23848;29.870983;17.419815;28.53257;60.408115;12.118813;-13.5231;OK
889084;OK;-5.781599;-92.183655;108.050919;-35.614689;96.605019;-129.407776;27.194019;18.0788;27.686522;57.706825;13.463489;-13.422963;OK
889108;OK;-7.031975;-92.700287;111.508301;-43.505646;97.799248;-126.593422;26.751514;17.174719;29.735565;58.071613;11.956687;-13.976089;OK
889132;OK;-8.284966;-93.214554;114.970894;-51.395214;98.992523;-123.771652;25.98381;17.65823;29.723299;58.031075;11.031625;-13.372888;OK
889156;OK;-9.521214;-93.72612;118.406929;-59.254738;100.179886;-120.963242;23.07415;15.99407;22.656572;52.754871;11.658663;-13.082025;OK
889180;OK;-10.682501;-94.210144;121.636574;-66.717583;101.308968;-118.272652;15.782354;11.92951;8.739742;39.572712;8.285037;-10.7407505;OK
889204;OK;-11.67004;-94.615608;124.337692;-72.965317;102.255096;-116.008972;3.057475;7.469175;-1.532686;24.433126;6.167888;-7.541175505;OK
889228;OK;-12.397467;-94.911308;126.323753;-77.50721;102.94455;-114.369202;-1.979825;5.09548;-8.60895;15.668863;2.52485;-5.82456305;OK
889252;OK;-12.841172;-95.093628;127.551491;-80.306335;103.367165;-113.358345;-1.49536;2.712245;-11.138914;1.7929;1.976487;-3.16857505;OK
889276;OK;-13.047352;-95.173492;128.110931;-81.494316;103.545074;-112.924019;-4.78363;1.600265;-11.411392;-3.814687;2.47955;-1.3041375;OK
889300;OK;-13.0989;-95.189674;128.256775;-81.709312;103.576347;-112.864655;-1.86443;0.577925;-4.570821;2.362725;2.696512;-1.561638375;OK
889324;OK;-13.097241;-95.184715;128.267914;-81.716049;103.57724;-112.867706;0.13542;2.332685;-4.414143;3.545275;2.796638;-0.8749888375;OK
889348;OK;-13.09389;-95.182373;128.263855;-81.71447;103.577095;-112.873985;-0.007625;1.845355;-4.7057;1.382825;2.303113;-0.183575375;OK
889372;OK;-13.093627;-95.152588;128.269272;-81.711151;103.576668;-112.88002;-0.98228;-9.84573;-1.602171;0.102513;2.0647;0.073900375;OK
889396;OK;-13.092298;-94.994331;128.284103;-81.707542;103.576035;-112.891785;-1.107215;-24.728775;-1.886907;-0.23365;1.74045;0.4506005;OK
889420;OK;-13.089419;-94.566772;128.29155;-81.704727;103.575417;-112.900284;-0.510215;-44.934269;0.151221;-0.9799;1.578325;0.69141305;OK
889444;OK;-13.088968;-93.682495;128.298798;-81.702171;103.575493;-112.909958;-1.14822;-65.70816;1.411436;-1.842975;1.080025;0.76770005;OK
889468;OK;-13.087771;-92.166801;128.30365;-81.69973;103.575294;-112.918449;-0.92697;-80.726616;1.371929;-2.391337;0.82015;0.74625005;OK
889492;OK;-13.086651;-89.968414;128.28421;-81.697441;103.574898;-112.923393;-0.80299;-81.292152;-1.483643;-2.224437;0.627038;0.8988385;OK
889516;OK;-13.086112;-87.14875;128.258362;-81.695984;103.574272;-112.928444;-0.811575;-70.837021;-0.019071;-1.826275;0.4816;0.9512885;OK
889540;OK;-13.08598;-83.862267;128.246368;-81.693787;103.573563;-112.93261;-1.021385;-58.798782;-1.39645;-2.324575;0.503062;0.9655875;OK
889564;OK;-13.085409;-80.300842;128.233734;-81.692688;103.57283;-112.934639;-0.89645;-47.672268;-1.641679;-2.3365;0.414837;1.0752625;OK
889588;OK;-13.085145;-76.614731;128.23024;-81.691948;103.572456;-112.935875;-0.903125;-42.901989;-0.61035;-2.422325;0.433913;1.2016255;OK
889612;OK;-13.085113;-72.874817;128.234634;-81.690613;103.571373;-112.937386;-1.040455;-37.901875;0.069479;-1.4305;0.758162;1.23977555;OK
889636;OK;-13.08497;-69.126869;128.236221;-81.690254;103.570961;-112.939957;-1.135825;-36.027905;0.767021;-1.773825;0.605575;1.21355055;OK
889660;OK;-13.084661;-65.380936;128.238098;-81.688911;103.568405;-112.942101;-0.90694;-35.686489;0.717979;-1.609325;2.014625;1.22546255;OK
889684;OK;-13.084695;-61.63562;128.238373;-81.688484;103.566498;-112.946701;-1.16825;-35.145752;1.148493;-1.523487;2.14815;0.99658855;OK
889708;OK;-13.084629;-57.888821;128.238632;-81.688721;103.566887;-112.946892;-1.185415;-34.08432;1.404621;-1.659388;2.7132;1.02518755;OK
889732;OK;-13.084332;-54.142845;128.238892;-81.689079;103.567108;-112.947098;-0.951765;-32.437317;1.713886;-1.530638;2.99215;1.00135055;OK
889756;OK;-13.084223;-50.398342;128.239166;-81.689156;103.567398;-112.94709;-1.16539;-32.262798;1.985;-1.487725;3.108975;0.98942555;OK
889780;OK;-13.084189;-46.652939;128.239471;-81.688797;103.567467;-112.947342;-1.159665;-31.762119;2.277914;-1.637925;3.430837;0.97990055;OK
889804;OK;-13.084124;-42.906052;128.239716;-81.688553;103.567657;-112.947655;-1.07765;-29.45137;2.572193;-1.7929;3.690712;0.98942555;OK
889828;OK;-13.084068;-39.161152;128.239914;-81.688675;103.567825;-112.947853;-1.16062;-29.576298;2.824236;-1.8239;3.62395;1.00135055;OK
889852;OK;-13.08409;-35.417404;128.240204;-81.689011;103.568169;-112.948051;-1.16062;-29.68597;3.1008;-1.676075;3.886212;0.95366355;OK
889876;OK;-13.084046;-31.672091;128.240479;-81.689011;103.568336;-112.948044;-1.131055;-27.510639;3.267015;-1.630775;3.983963;0.95605055;OK
889900;OK;-13.084024;-27.934025;128.239899;-81.688675;103.568596;-112.94809;-1.19972;-25.899883;1.967293;-1.773825;3.976813;0.93221355;OK
889924;OK;-13.08397;-24.244553;128.231506;-81.688484;103.568741;-112.94841;-1.12152;-19.077299;0.010893;-1.931188;4.16755;0.93460055;OK
889948;OK;-13.083926;-20.684454;128.216843;-81.68853;103.568718;-112.948608;-1.12438;-9.20486;0.265664;-1.93595;4.286762;0.932213055;OK
889972;OK;-13.083783;-17.365002;128.202744;-81.689156;103.568848;-112.948433;-1.05667;4.339215;-0.230243;-1.568788;4.4918;0.917900055;OK
889996;OK;-13.083695;-14.414041;128.191513;-81.689102;103.569038;-112.948486;-1.02901;14.396665;-0.596721;-1.857275;4.49895;0.88691255;OK
890020;OK;-13.083739;-11.931636;128.186447;-81.688362;103.569031;-112.948662;-1.01852;22.260664;-0.098086;-1.49965;4.5967;0.89645055;OK
890044;OK;-13.083618;-9.974356;128.187637;-81.688461;103.569099;-112.948463;-1.224515;27.581209;0.664843;-1.9288;4.675387;0.8678375055;OK
890068;OK;-13.08363;-8.5588;128.19249;-81.688507;103.569199;-112.948524;-1.19972;28.295513;2.59535;-1.902575;4.818438;0.8678375055;OK
890092;OK;-13.083695;-7.6314;128.205215;-81.688339;103.569366;-112.948647;-1.094815;28.578754;2.893714;-1.523487;4.804125;0.7843885055;OK
890116;OK;-13.083761;-7.099849;128.216675;-81.688484;103.569756;-112.948639;-1.037595;24.122234;4.168914;-1.723762;4.73975;0.8106125055;OK
890140;OK;-13.083761;-6.84668;128.226059;-81.688362;103.570183;-112.94902;-0.965115;20.25127;4.960464;-1.72615;4.62055;0.7295505055;OK
890164;OK;-13.083849;-6.756636;128.234268;-81.688553;103.570618;-112.949142;-1.00994;14.591215;5.050386;-1.850125;4.465575;0.6890255055;OK
890188;OK;-13.083849;-6.739914;128.233459;-81.688606;103.570938;-112.949463;-1.043315;13.727185;2.855571;-1.84535;4.43935;0.7057125055;OK
890212;OK;-13.083827;-6.74042;128.232407;-81.688606;103.571251;-112.949455;-1.019475;14.046664;2.847393;-1.8525;4.251;0.6699505055;OK
890236;OK;-13.083827;-6.74086;128.23204;-81.689011;103.571327;-112.949532;-1.108165;14.505384;2.442764;-0.653262;4.19855;0.6556505055;OK
890260;OK;-13.082783;-6.742486;128.230728;-81.836349;103.577629;-112.964668;-2.561565;14.544485;1.80925;20.980825;5.104537;2.2196755055;OK
890284;OK;-13.080828;-6.742859;128.230423;-82.843246;103.627136;-113.121712;-2.795215;15.162465;1.712521;43.847549;4.196163;6.6566385055;OK
890308;OK;-13.080267;-6.743562;128.230438;-85.378365;103.74408;-113.651825;-3.046035;15.531535;1.850121;61.256874;6.842612;6.9117505055;OK
890332;OK;-13.079795;-6.744221;128.230515;-89.652138;103.944878;-114.549004;-3.3884;15.926359;1.739771;73.895447;5.8937;7.8797255055;OK
890356;OK;-13.079718;-6.745584;128.230728;-95.650887;104.226585;-115.794434;-2.527235;16.074181;2.223421;77.855576;5.390637;9.9873505055;OK
890380;OK;-13.080366;-6.747231;128.230789;-102.966042;104.569466;-117.331146;-1.141545;15.66219;2.592629;64.880836;5.261888;9.779925055;OK
890404;OK;-13.080794;-6.748814;128.230499;-110.784531;104.935066;-118.98465;-0.70381;16.115185;2.104893;57.31105;4.405975;9.493825055;OK
890428;OK;-13.081047;-6.749967;128.230225;-118.667389;105.303368;-120.650673;-0.23174;15.99216;2.147129;56.12611;4.751675;9.043212055;OK
890452;OK;-13.082607;-6.750406;128.230255;-126.43441;105.665176;-122.276703;0.86498;16.499516;2.43595;46.412937;3.528588;8.4662382055;OK
890476;OK;-13.086134;-6.751945;128.229111;-133.498642;105.997856;-123.771576;2.166745;15.864369;2.630779;24.826525;0.271787;7.1477882055;OK
890500;OK;-13.086277;-6.75234;128.227036;-139.005142;106.257813;-124.958069;2.69222;16.31546;2.370557;12.137888;3.4666;5.2738132055;OK
890524;OK;-13.086639;-6.754482;128.226242;-142.769363;106.437195;-125.746841;2.934455;15.668864;2.641671;1.4615;1.459113;4.16755032055;OK
890548;OK;-13.08709;-6.755142;128.226273;-144.808884;106.531265;-126.195221;2.049445;15.954015;2.350121;-3.917212;1.859663;1.8882752055;OK
890572;OK;-13.085728;-6.755548;128.225662;-145.428192;106.556358;-126.31974;-0.03242;16.137119;1.904621;-3.621575;2.970687;2.355575055;OK
890596;OK;-13.085025;-6.755702;128.225845;-145.47377;106.557915;-126.321991;-0.06294;16.154285;2.4414;0.417225;3.411762;2.0432375055;OK
890620;OK;-13.085101;-6.755757;128.226013;-145.473465;106.557884;-126.321129;-0.266075;16.246796;2.403257;-0.035763;2.937312;1.409050055;OK
890644;OK;-13.08732;-6.754735;128.225754;-145.471451;106.557396;-126.318626;5.84793;13.408659;1.592636;-1.773825;3.261562;0.9512880055;OK
890668;OK;-13.155656;-6.727116;128.203873;-145.480026;106.561432;-126.319069;19.904135;5.50365;-1.728871;6.582725;4.639625;1.1682500055;OK
890692;OK;-13.350795;-6.629568;128.1371;-145.615707;106.598724;-126.34903;36.499973;-2.418515;-4.431857;10.3116;5.32865;4.44173755;OK
890716;OK;-13.784656;-6.395218;127.984863;-146.009491;106.705963;-126.549706;50.165176;-9.59587;-6.991793;16.429413;4.95195;5.15937555;OK
890740;OK;-14.539779;-5.964906;127.696938;-146.779419;106.907555;-126.96936;62.25872;-15.16628;-8.081707;20.372864;6.825913;5.6004505;OK
890764;OK;-15.648673;-5.316405;127.253708;-147.978745;107.221077;-127.620445;65.788261;-16.7551;-10.404586;23.801325;9.593962;6.194112;OK
890788;OK;-17.080269;-4.472534;126.669724;-149.556839;107.636024;-128.476791;59.162132;-13.983725;-10.889593;24.254313;9.312625;6.854525;OK
890812;OK;-18.756815;-3.490466;125.988396;-151.389923;108.119011;-129.487625;48.840519;-8.657454;-9.566714;24.037352;7.097712;6.00337525;OK
890836;OK;-20.560122;-2.445029;125.258026;-153.340195;108.634727;-130.544342;39.607044;-7.837295;-8.771078;23.810862;8.478163;6.37292525;OK
890860;OK;-22.423733;-1.372566;124.515228;-155.320343;109.156242;-131.621017;39.031979;-6.843565;-7.836472;22.0704;8.850087;6.28232525;OK
890884;OK;-24.301098;-0.290995;123.774376;-157.29985;109.677406;-132.704727;37.3106;-6.683345;-9.113035;21.660324;7.758138;5.69581225;OK
890908;OK;-26.180201;0.791587;123.031693;-159.277298;110.197914;-133.773346;33.2756;-5.42736;-9.444099;25.191301;7.088175;6.341925225;OK
890932;OK;-28.052952;1.874334;122.286613;-161.256485;110.71907;-134.846176;36.49902;-5.27191;-7.908679;23.384087;8.2612;6.363388225;OK
890956;OK;-29.924034;2.955817;121.544548;-163.23494;111.24054;-135.922653;36.979675;-6.519315;-8.610314;23.19335;8.695125;6.172650225;OK
890980;OK;-31.798147;4.036212;120.803368;-165.213501;111.763954;-136.998871;34.579273;-6.41727;-9.715215;22.532936;5.2309;6.127350225;OK
891004;OK;-33.672009;5.117904;120.05864;-167.191345;112.283089;-138.067886;35.494801;-5.237575;-8.638922;25.3272;8.611675;6.654263225;OK
891028;OK;-35.544552;6.197135;119.316269;-169.169327;112.803993;-139.150894;34.842491;-7.227895;-8.869164;24.590488;10.113712;5.91277525;OK
891052;OK;-37.415535;7.278344;118.572647;-171.148239;113.326279;-140.223541;34.703247;-6.407735;-8.559907;23.73695;7.6127;5.829325525;OK
891076;OK;-39.287868;8.359025;117.830864;-173.12619;113.845642;-141.293335;35.533905;-6.69765;-9.049;22.761812;7.407662;6.201262525;OK
891100;OK;-41.161377;9.438937;117.090286;-175.104614;114.36628;-142.368393;33.38623;-6.614685;-9.660714;23.937225;9.596337;6.070125525;OK
891124;OK;-43.031109;10.520496;116.344711;-177.081512;114.889046;-143.444641;35.524364;-5.94234;-8.423664;25.532236;8.215899;5.74588725;OK
891148;OK;-44.903343;11.599618;115.601288;-179.060913;115.410286;-144.509552;35.016052;-7.482525;-7.923664;22.668837;5.989062;6.50882525;OK
891172;OK;-46.776413;12.678838;114.861961;-181.038345;115.929077;-145.583435;33.688545;-7.555005;-9.425022;23.17905;9.245863;6.39915025;OK
891196;OK;-48.646725;13.761222;114.118507;-183.01561;116.451485;-146.658585;35.46524;-6.028175;-8.602136;24.170876;8.959763;6.24895025;OK
891220;OK;-50.512356;14.836652;113.375977;-184.992233;116.973526;-147.74205;30.636784;-6.7873;-7.829665;25.343885;6.63995;5.56468725;OK
891244;OK;-52.31728;15.88723;112.64505;-186.941879;117.484512;-148.8004;18.802639;-2.17247;-7.529936;22.046562;7.760513;5.50746325;OK
891268;OK;-53.979904;16.86141;111.961349;-188.766998;117.965218;-149.79512;9.132385;5.26142;-5.92095;18.432137;5.507463;4.9853256325;OK
891292;OK;-55.396999;17.685219;111.376381;-190.324112;118.377449;-150.657394;-4.910465;11.837005;-3.591264;14.700888;5.137913;3.22818825;OK
891316;OK;-56.485435;18.308056;110.934769;-191.491318;118.684036;-151.282547;-13.389585;15.206335;-0.762936;9.577263;5.347725;3.53573825;OK
891340;OK;-57.210876;18.714561;110.653618;-192.226257;118.876488;-151.685852;-16.015049;17.41123;0.989093;6.5422;5.071162;2.574913825;OK
891364;OK;-57.615292;18.934551;110.512718;-192.589478;118.974045;-151.883759;-11.281965;15.40565;2.651214;4.43935;3.18765;1.869200825;OK
891388;OK;-57.785702;19.024574;110.471855;-192.710114;119.004105;-151.950882;-3.113745;13.87119;3.29835;2.045625;3.743162;1.4567380825;OK
891412;OK;-57.840919;19.048426;110.484962;-192.722168;119.007126;-151.953659;-2.54154;12.7058;4.335128;2.853863;3.862375;1.3995130825;OK
891436;OK;-57.839424;19.047722;110.491829;-192.721649;119.007027;-151.95285;-2.182005;12.96329;3.836493;1.633162;3.767012;1.0085000825;OK
891460;OK;-57.831856;19.0457;110.49263;-192.720901;119.006866;-151.951843;0.295635;12.47215;4.453657;0.412463;3.530975;0.60318800825;OK
891484;OK;-57.827789;19.038757;110.491653;-192.71994;119.006393;-151.950241;-1.03092;15.72704;2.359657;-0.793925;3.025525;0.269413825;OK
891508;OK;-57.819332;19.018543;110.480087;-192.715912;119.000504;-151.943939;-3.993985;17.074581;0.374657;-3.36885;-0.567425;0.03813725;OK
891532;OK;-57.799809;18.981628;110.457268;-192.697067;118.959229;-151.925186;-3.38459;18.697735;0.277921;-5.116462;-2.140987;-0.5412005;OK
891556;OK;-57.772629;18.920721;110.42334;-192.657211;118.871071;-151.885117;-3.93581;20.672794;-0.107629;-5.602825;-2.722738;-0.927437;OK
891580;OK;-57.737759;18.8305;110.376343;-192.597763;118.737679;-151.826462;-5.7106;22.38941;-0.871929;-5.774487;-3.612037;-1.511562;OK
891604;OK;-57.693825;18.713243;110.315018;-192.521744;118.564873;-151.748413;-5.252835;20.277975;-0.564029;-5.1546;-4.0245;-2.017012;OK
891628;OK;-57.642879;18.581518;110.246605;-192.438858;118.369133;-151.664978;-4.50706;19.68479;-0.410079;-5.905625;-3.952975;-2.663125;OK
891652;OK;-57.590508;18.446253;110.17382;-192.35379;118.168137;-151.570145;-4.931445;20.317074;-0.369207;-5.164137;-3.626338;-2.613062;OK
891676;OK;-57.538673;18.309517;110.100243;-192.270981;117.966835;-151.485229;-5.180355;19.863125;-0.145771;-5.006788;-2.529613;-3.154275;OK
891700;OK;-57.485359;18.170893;110.025856;-192.19043;117.765205;-151.395859;-4.144665;17.72785;-0.40735;-5.609988;-1.940725;-3.366462;OK
891724;OK;-57.432426;18.03565;109.950165;-192.108917;117.566093;-151.295547;-3.633495;18.419264;-0.474107;-4.63485;-2.8491;-2.624987;OK
891748;OK;-57.382141;17.901146;109.873871;-192.029358;117.365761;-151.205566;-4.316325;18.323895;-0.173021;-4.4155;-3.242487;-2.515312;OK
891772;OK;-57.331944;17.766783;109.798218;-191.951889;117.165161;-151.127823;-4.11224;18.263815;-0.847407;-4.897112;-3.273475;-3.056525;OK
891796;OK;-57.281651;17.633013;109.719482;-191.875092;116.965057;-151.039139;-3.64971;18.745419;-0.339229;-4.639625;-3.64065;-2.6226;OK
891820;OK;-57.232212;17.502649;109.641174;-191.799179;116.764679;-150.94487;-3.47805;19.87171;-0.4564;-4.661075;-4.041187;-1.814363;OK
891844;OK;-57.186012;17.375538;109.565079;-191.72525;116.565773;-150.870956;-3.0632;18.261906;-0.350129;-4.849425;-3.471363;-2.355575;OK
891868;OK;-57.145836;17.261663;109.495766;-191.659332;116.384285;-150.803513;-2.942085;16.460415;0.520429;-4.761212;-1.561638;-2.3841755;OK
891892;OK;-57.112942;17.171301;109.441513;-191.606857;116.242416;-150.747086;-2.26116;15.55347;0.814707;-4.138937;-1.480575;-2.3412625;OK
891916;OK;-57.089859;17.11025;109.404434;-191.571106;116.144073;-150.707901;-1.470565;14.7171;1.479557;-3.774162;-0.438687;-2.1839135;OK
891940;OK;-57.077644;17.075401;109.386719;-191.552414;116.092941;-150.691376;-0.78678;14.123915;1.617157;-3.750312;-0.57935;-2.4080255;OK
891964;OK;-57.075008;17.062922;109.384804;-191.5466;116.077141;-150.686722;-1.263615;14.390945;2.773829;-3.71455;-0.665188;-2.5177005;OK
891988;OK;-57.074951;17.063152;109.387024;-191.546036;116.075615;-150.685226;-1.069065;14.10007;3.621236;-3.678787;-0.7224;-2.5343875;OK
892012;OK;-57.074844;17.06324;109.387505;-191.545914;116.075592;-150.68483;-1.32942;13.93318;3.599436;-3.592963;-0.62465;-2.5320005;OK
892036;OK;-57.07457;17.062965;109.387253;-191.545914;116.075592;-150.684692;-1.63841;14.978404;2.888264;-3.478525;-0.553125;-2.5725255;OK
892060;OK;-57.070766;17.054132;109.38063;-191.545441;116.073074;-150.683777;-3.45039;18.80455;-0.047679;-4.22;-1.428125;-2.57015;OK
892084;OK;-57.058769;17.029039;109.361229;-191.538437;116.048241;-150.677841;-4.24194;20.648954;-0.602171;-5.707737;-2.095688;-2.903938;OK
892108;OK;-57.039871;16.978996;109.33094;-191.514465;115.981506;-150.657608;-4.55093;20.08247;-0.826971;-5.507463;-1.912112;-3.3617;OK
892132;OK;-57.012924;16.903685;109.288399;-191.474503;115.871925;-150.611893;-4.796025;22.317884;-1.092636;-5.409712;-2.319813;-3.275862;OK
892156;OK;-56.978714;16.80159;109.230995;-191.420868;115.719139;-150.550629;-5.266185;22.36652;-1.005443;-6.132125;-3.275862;-3.206725;OK
892180;OK;-56.937855;16.678982;109.163834;-191.354462;115.532005;-150.469818;-4.42314;20.449635;-0.712529;-5.688663;-3.32355;-2.558225;OK
892204;OK;-56.893436;16.546003;109.091568;-191.284683;115.332367;-150.383545;-4.137035;19.465445;-0.636236;-5.135525;-2.474775;-1.74045;OK
892228;OK;-56.848392;16.412268;109.017212;-191.215805;115.132065;-150.31308;-4.28104;20.005224;-0.790186;-5.280962;-2.579688;-1.833438;OK
892252;OK;-56.803734;16.279135;108.940758;-191.14888;114.931503;-150.244751;-4.380225;19.689556;-0.437321;-5.462162;-2.62975;-1.940725;OK
892276;OK;-56.759041;16.146399;108.864922;-191.081619;114.729851;-150.172028;-3.94535;19.694324;-0.683914;-5.01155;-2.236362;-1.714225;OK
892300;OK;-56.714821;16.014198;108.788513;-191.015182;114.528404;-150.105392;-3.92723;18.942829;-1.009529;-5.047312;-2.264975;-1.96695;OK
892324;OK;-56.671467;15.882473;108.710518;-190.949493;114.329163;-150.043274;-4.08077;18.527029;-0.844679;-4.606237;-3.075588;-2.44855;OK
892348;OK;-56.627789;15.750769;108.631744;-190.886139;114.128288;-149.974625;-3.724095;17.963406;-0.822879;-5.304812;-3.108975;-2.522462;OK
892372;OK;-56.584732;15.621592;108.552383;-190.822586;113.927101;-149.896927;-3.781315;18.838879;-0.8583;-5.116462;-3.254412;-2.0051;OK
892396;OK;-56.542645;15.492679;108.471611;-190.759811;113.725006;-149.827942;-3.913875;18.919941;-0.705714;-5.01155;-2.34365;-1.969325;OK
892420;OK;-56.500874;15.364094;108.390968;-190.697311;113.522865;-149.764252;-4.089355;19.15073;-0.7861;-4.8542;-1.912112;-2.293575;OK
892444;OK;-56.459343;15.235828;108.309738;-190.636627;113.321648;-149.696625;-4.18186;19.307135;-0.974107;-5.309575;-2.450938;-2.171988;OK
892468;OK;-56.418156;15.108728;108.226685;-190.575485;113.119072;-149.625595;-3.96442;19.423481;-0.638957;-4.8232;-2.477163;-1.83105;OK
892492;OK;-56.377178;14.982078;108.144241;-190.514816;112.917183;-149.558731;-4.019735;19.421574;-0.999993;-4.520412;-3.066062;-1.74045;OK
892516;OK;-56.336658;14.856262;108.060677;-190.45517;112.715813;-149.497482;-4.13322;19.34528;-0.945493;-4.150863;-3.3164;-1.854887;OK
892540;OK;-56.296768;14.732391;107.976456;-190.397598;112.513428;-149.436142;-3.965375;19.674299;-0.956393;-4.978175;-3.209113;-2.081388;OK
892564;OK;-56.259701;14.615914;107.895676;-190.341568;112.317177;-149.373688;-3.53813;18.468855;-0.38555;-4.675387;-3.137587;-1.945487;OK
892588;OK;-56.228092;14.514357;107.825211;-190.293259;112.144409;-149.324738;-2.94399;16.876221;0.348771;-4.980563;-1.606938;-2.3007377;OK
892612;OK;-56.203384;14.435826;107.770683;-190.25679;112.015717;-149.289185;-2.572055;15.574455;0.997264;-4.734987;-2.443788;-2.6106757;OK
892636;OK;-56.187607;14.385894;107.737259;-190.231689;111.927872;-149.264755;-2.010345;15.233991;1.489093;-3.778925;-0.762937;-2.8181007;OK
892660;OK;-56.180939;14.35923;107.723;-190.219833;111.887375;-149.250519;-1.681325;14.51683;1.71525;-3.5262;-0.712862;-2.8753257;OK
892684;OK;-56.180073;14.351254;107.723785;-190.217194;111.877571;-149.24559;-2.18582;14.397619;2.92505;-3.5262;-0.736712;-2.8395627;OK
892708;OK;-56.179928;14.351715;107.725861;-190.216858;111.876961;-149.244339;-2.037045;13.63468;3.512243;-3.3164;-0.686638;-2.9063127;OK
892732;OK;-56.179752;14.351727;107.725998;-190.216873;111.877014;-149.243744;-2.21729;13.81111;3.396443;-3.118512;-0.517362;-2.9873757;OK
892756;OK;-56.179413;14.351727;107.725868;-190.216904;111.877159;-149.243286;-2.506255;13.93795;3.085814;-2.892013;-0.39815;-3.0326757;OK
892780;OK;-56.17915;14.351693;107.725739;-190.216949;111.877472;-149.243149;-2.719875;14.056204;2.796986;-2.739425;-0.333775;-3.0636757;OK
892804;OK;-56.178654;14.351693;107.725548;-190.216949;111.877716;-149.242676;-2.792355;14.239309;2.513607;-2.617825;-0.264638;-3.1280507;OK
892828;OK;-56.178379;14.351638;107.725342;-190.217026;111.878075;-149.24234;-2.92301;14.352796;2.296986;-2.460475;-0.252712;-3.1661887;OK
892852;OK;-56.17804;14.351605;107.72506;-190.217026;111.878319;-149.242126;-3.07083;14.474864;2.029957;-2.338875;-0.226488;-3.2377127;OK
892876;OK;-56.177711;14.35154;107.724739;-190.217148;111.87851;-149.241928;-3.12805;14.649389;1.854214;-2.2006;-0.18835;-3.2424877;OK
892900;OK;-56.177391;14.351484;107.724388;-190.217209;111.878586;-149.24173;-3.27396;14.76383;1.663479;-2.040863;-0.20265;-3.2758627;OK
